Item,ORIGEN PROVEEDOR,PROVEEDOR CCIAL,Estado,COMPRAS
555564, , ,Activo, 
24212, , ,Inactivo, 
51937, , ,Bloqueado, 
4808, , ,Inactivo, 
50463, , ,Bloqueado, 
38508, , ,Inactivo, 
38387, , ,Inactivo, 
38772, , ,Inactivo, 
51568, , ,Bloqueado, 
38754, , ,Inactivo, 
137447, , ,Inactivo, 
50357, , ,Bloqueado, 
51585, , ,Bloqueado, 
51107, , ,Bloqueado, 
10053, , ,Activo, 
42790, , ,Activo, 
137515, , ,Inactivo, 
38621, , ,Inactivo, 
39254, , ,Activo, 
51416, , ,Bloqueado, 
39360, , ,Activo, 
38018, , ,Inactivo, 
50832, , ,Bloqueado, 
42845, , ,Activo, 
50048, , ,Bloqueado, 
24106, , ,Inactivo, 
51233, , ,Bloqueado, 
51751, , ,Bloqueado, 
50231, , ,Bloqueado, 
24097, , ,Inactivo, 
38196, , ,Inactivo, 
39996, , ,Activo, 
38558, , ,Inactivo, 
46544, , ,Activo, 
50480, , ,Bloqueado, 
51290, , ,Bloqueado, 
50692, , ,Bloqueado, 
137325, , ,Inactivo, 
40198, , ,Inactivo, 
50984, , ,Bloqueado, 
38658, , ,Inactivo, 
39374, , ,Activo, 
7588, , ,Inactivo, 
137307, , ,Inactivo, 
39739, , ,Activo, 
38254, , ,Inactivo, 
51602, , ,Bloqueado, 
51399, , ,Bloqueado, 
50128, , ,Bloqueado, 
38213, , ,Inactivo, 
51124, , ,Bloqueado, 
38367, , ,Inactivo, 
50881, , ,Bloqueado, 
51877, , ,Bloqueado, 
38485, , ,Inactivo, 
50583, , ,Bloqueado, 
50340, , ,Bloqueado, 
50045, , ,Bloqueado, 
51442, , ,Bloqueado, 
38775, , ,Inactivo, 
42217, , ,Inactivo, 
38601, , ,Inactivo, 
50314, , ,Bloqueado, 
38237, , ,Inactivo, 
24032, , ,Inactivo, 
38021, , ,Inactivo, 
51711, , ,Bloqueado, 
42841, , ,Activo, 
51519, , ,Bloqueado, 
40011, , ,Activo, 
7437, , ,Bloqueado, 
50875, , ,Bloqueado, 
38150, , ,Inactivo, 
51067, , ,Bloqueado, 
39701, , ,Activo, 
51894, , ,Bloqueado, 
50566, , ,Bloqueado, 
50958, , ,Bloqueado, 
51459, , ,Bloqueado, 
137567, , ,Inactivo, 
24052, , ,Inactivo, 
24054, , ,Inactivo, 
38297, , ,Inactivo, 
51064, , ,Bloqueado, 
50423, , ,Bloqueado, 
50546, , ,Bloqueado, 
42200, , ,Inactivo, 
39929, , ,Activo, 
42508, , ,Activo, 
24014, , ,Inactivo, 
38618, , ,Inactivo, 
50672, , ,Bloqueado, 
50941, , ,Bloqueado, 
51582, , ,Bloqueado, 
51333, , ,Bloqueado, 
137547, , ,Inactivo, 
38433, , ,Inactivo, 
51817, , ,Bloqueado, 
50188, , ,Bloqueado, 
51207, , ,Bloqueado, 
38604, , ,Inactivo, 
51708, , ,Bloqueado, 
38316, , ,Inactivo, 
50171, , ,Bloqueado, 
51834, , ,Bloqueado, 
137398, , ,Inactivo, 
51316, , ,Bloqueado, 
39217, , ,Activo, 
50689, , ,Bloqueado, 
3259, , ,Inactivo, 
50297, , ,Bloqueado, 
38168, , ,Inactivo, 
24170, , ,Inactivo, 
50855, , ,Bloqueado, 
51791, , ,Bloqueado, 
50563, , ,Bloqueado, 
38664, , ,Inactivo, 
24019, , ,Inactivo, 
38280, , ,Inactivo, 
50088, , ,Bloqueado, 
5006, , ,Inactivo, 
51960, , ,Bloqueado, 
137331, , ,Inactivo, 
51668, , ,Bloqueado, 
51376, , ,Bloqueado, 
24167, , ,Inactivo, 
38730, , ,Inactivo, 
51608, , ,Bloqueado, 
137417, , ,Inactivo, 
51499, , ,Bloqueado, 
42823, , ,Activo, 
51193, , ,Bloqueado, 
137544, , ,Inactivo, 
51977, , ,Bloqueado, 
51024, , ,Bloqueado, 
51728, , ,Bloqueado, 
51210, , ,Bloqueado, 
50028, , ,Bloqueado, 
51651, , ,Bloqueado, 
51502, , ,Bloqueado, 
137471, , ,Inactivo, 
38682, , ,Inactivo, 
38038, , ,Inactivo, 
38524, , ,Inactivo, 
51084, , ,Bloqueado, 
39835, , ,Activo, 
38712, , ,Inactivo, 
40017, , ,Activo, 
51625, , ,Bloqueado, 
51917, , ,Bloqueado, 
38534, , ,Inactivo, 
5012, , ,Inactivo, 
50380, , ,Bloqueado, 
39932, , ,Activo, 
38709, , ,Inactivo, 
137494, , ,Inactivo, 
51628, , ,Bloqueado, 
50377, , ,Bloqueado, 
51897, , ,Bloqueado, 
50500, , ,Bloqueado, 
39698, , ,Activo, 
38086, , ,Inactivo, 
42036, , ,Inactivo, 
38346, , ,Inactivo, 
51505, , ,Bloqueado, 
50108, , ,Bloqueado, 
50251, , ,Bloqueado, 
38217, , ,Inactivo, 
220016, , ,Activo, 
137475, , ,Inactivo, 
24137, , ,Inactivo, 
24047, , ,Inactivo, 
50234, , ,Bloqueado, 
50125, , ,Bloqueado, 
51253, , ,Bloqueado, 
39855, , ,Activo, 
40014, , ,Activo, 
38503, , ,Inactivo, 
50626, , ,Bloqueado, 
51771, , ,Bloqueado, 
137328, , ,Inactivo, 
51379, , ,Bloqueado, 
38537, , ,Inactivo, 
40004, , ,Activo, 
24087, , ,Inactivo, 
50901, , ,Bloqueado, 
42838, , ,Activo, 
38106, , ,Inactivo, 
38153, , ,Inactivo, 
50609, , ,Bloqueado, 
51837, , ,Bloqueado, 
51270, , ,Bloqueado, 
38410, , ,Inactivo, 
137798, , ,Inactivo, 
50194, , ,Bloqueado, 
42220, , ,Inactivo, 
50334, , ,Bloqueado, 
51562, , ,Bloqueado, 
51439, , ,Bloqueado, 
51545, , ,Bloqueado, 
50961, , ,Bloqueado, 
38598, , ,Inactivo, 
50503, , ,Bloqueado, 
39681, , ,Activo, 
51130, , ,Bloqueado, 
51256, , ,Bloqueado, 
24160, , ,Inactivo, 
50208, , ,Bloqueado, 
50669, , ,Bloqueado, 
42819, , ,Activo, 
39949, , ,Activo, 
137521, , ,Inactivo, 
38041, , ,Inactivo, 
50151, , ,Bloqueado, 
137401, , ,Inactivo, 
51313, , ,Bloqueado, 
50443, , ,Bloqueado, 
38171, , ,Inactivo, 
51774, , ,Bloqueado, 
24060, , ,Inactivo, 
50520, , ,Bloqueado, 
51422, , ,Bloqueado, 
137283, , ,Inactivo, 
38277, , ,Inactivo, 
51854, , ,Bloqueado, 
38393, , ,Inactivo, 
24031, , ,Inactivo, 
50317, , ,Bloqueado, 
50042, , ,Bloqueado, 
51665, , ,Bloqueado, 
50191, , ,Bloqueado, 
51963, , ,Bloqueado, 
51588, , ,Activo, 
50068, , ,Bloqueado, 
38751, , ,Inactivo, 
137286, , ,Inactivo, 
137425, , ,Inactivo, 
51688, , ,Bloqueado, 
51104, , ,Bloqueado, 
38260, , ,Bloqueado, 
51980, , ,Bloqueado, 
38627, , ,Inactivo, 
38058, , ,Inactivo, 
50835, , ,Bloqueado, 
51044, , ,Bloqueado, 
137518, , ,Inactivo, 
51213, , ,Bloqueado, 
38407, , ,Inactivo, 
51479, , ,Bloqueado, 
38661, , ,Inactivo, 
50460, , ,Bloqueado, 
51436, , ,Bloqueado, 
50291, , ,Bloqueado, 
51671, , ,Bloqueado, 
50400, , ,Bloqueado, 
51087, , ,Bloqueado, 
51874, , ,Bloqueado, 
51605, , ,Bloqueado, 
51356, , ,Bloqueado, 
38733, , ,Inactivo, 
137304, , ,Inactivo, 
38470, , ,Inactivo, 
40037, , ,Activo, 
137351, , ,Inactivo, 
39952, , ,Activo, 
39321, , ,Activo, 
38666, , ,Inactivo, 
50211, , ,Bloqueado, 
137500, , ,Inactivo, 
24179, , ,Inactivo, 
38580, , ,Inactivo, 
51748, , ,Bloqueado, 
38193, , ,Inactivo, 
50712, , ,Bloqueado, 
46541, , ,Activo, 
38130, , ,Inactivo, 
51857, , ,Bloqueado, 
38390, , ,Inactivo, 
50085, , ,Bloqueado, 
51230, , ,Bloqueado, 
40195, , ,Inactivo, 
38226, , ,Inactivo, 
40023, , ,Activo, 
38047, , ,Inactivo, 
50970, , ,Bloqueado, 
42829, , ,Activo, 
51262, , ,Bloqueado, 
51554, , ,Bloqueado, 
38689, , ,Inactivo, 
50678, , ,Bloqueado, 
137481, , ,Inactivo, 
39958, , ,Activo, 
39382, , ,Activo, 
50386, , ,Bloqueado, 
38174, , ,Inactivo, 
24203, , ,Inactivo, 
39861, , ,Activo, 
137337, , ,Inactivo, 
51631, , ,Bloqueado, 
50217, , ,Bloqueado, 
51737, , ,Bloqueado, 
50326, , ,Bloqueado, 
137354, , ,Inactivo, 
51153, , ,Bloqueado, 
50910, , ,Bloqueado, 
50695, , ,Bloqueado, 
24076, , ,Inactivo, 
51906, , ,Bloqueado, 
24035, , ,Inactivo, 
38590, , ,Inactivo, 
51322, , ,Bloqueado, 
38607, , ,Inactivo, 
137292, , ,Inactivo, 
24186, , ,Inactivo, 
50174, , ,Bloqueado, 
40040, , ,Activo, 
50200, , ,Bloqueado, 
38729, , ,Inactivo, 
50051, , ,Bloqueado, 
38416, , ,Inactivo, 
51923, , ,Bloqueado, 
40178, , ,Inactivo, 
50403, , ,Bloqueado, 
38181, , ,Inactivo, 
39661, , ,Activo, 
38787, , ,Inactivo, 
50512, , ,Bloqueado, 
51030, , ,Bloqueado, 
50552, , ,Bloqueado, 
137474, , ,Inactivo, 
137550, , ,Inactivo, 
51571, , ,Bloqueado, 
51720, , ,Bloqueado, 
38269, , ,Inactivo, 
137275, , ,Inactivo, 
38343, , ,Inactivo, 
137348, , ,Inactivo, 
40034, , ,Activo, 
50105, , ,Bloqueado, 
51359, , ,Bloqueado, 
51273, , ,Bloqueado, 
50254, , ,Bloqueado, 
42174, , ,Inactivo, 
50022, , ,Bloqueado, 
51542, , ,Bloqueado, 
50214, , ,Bloqueado, 
51419, , ,Bloqueado, 
42194, , ,Inactivo, 
51734, , ,Bloqueado, 
38340, , ,Inactivo, 
51811, , ,Bloqueado, 
50606, , ,Bloqueado, 
42151, , ,Inactivo, 
50506, , ,Bloqueado, 
38477, , ,Inactivo, 
50337, , ,Bloqueado, 
50898, , ,Bloqueado, 
24093, , ,Inactivo, 
51150, , ,Bloqueado, 
39955, , ,Activo, 
137592, , ,Inactivo, 
38109, , ,Inactivo, 
38576, , ,Inactivo, 
50397, , ,Bloqueado, 
50005, , ,Bloqueado, 
50981, , ,Bloqueado, 
50589, , ,Bloqueado, 
51920, , ,Bloqueado, 
51041, , ,Bloqueado, 
50523, , ,Bloqueado, 
50964, , ,Bloqueado, 
24205, , ,Inactivo, 
4958, , ,Inactivo, 
39993, , ,Activo, 
51482, , ,Bloqueado, 
50131, , ,Bloqueado, 
50649, , ,Bloqueado, 
51276, , ,Bloqueado, 
42177, , ,Inactivo, 
38126, , ,Inactivo, 
50257, , ,Bloqueado, 
137800, , ,Bloqueado, 
38460, , ,Inactivo, 
42816, , ,Activo, 
137575, , ,Inactivo, 
50274, , ,Bloqueado, 
50666, , ,Bloqueado, 
51794, , ,Bloqueado, 
137428, , ,Inactivo, 
51167, , ,Bloqueado, 
38257, , ,Inactivo, 
24065, , ,Inactivo, 
38323, , ,Inactivo, 
50148, , ,Bloqueado, 
38178, , ,Inactivo, 
39704, , ,Activo, 
51093, , ,Bloqueado, 
38352, , ,Inactivo, 
51860, , ,Bloqueado, 
4982, , ,Inactivo, 
50555, , ,Bloqueado, 
24062, , ,Inactivo, 
50157, , ,Bloqueado, 
38014, , ,Inactivo, 
42183, , ,Inactivo, 
29970, , ,Activo, 
137554, , ,Inactivo, 
51491, , ,Bloqueado, 
51800, , ,Bloqueado, 
50280, , ,Bloqueado, 
137289, , ,Inactivo, 
137536, , ,Inactivo, 
50263, , ,Bloqueado, 
24189, , ,Inactivo, 
137409, , ,Inactivo, 
51385, , ,Bloqueado, 
38493, , ,Inactivo, 
51216, , ,Bloqueado, 
38419, , ,Inactivo, 
50632, , ,Bloqueado, 
51969, , ,Bloqueado, 
7458, , ,Inactivo, 
38786, , ,Inactivo, 
50615, , ,Bloqueado, 
38674, , ,Inactivo, 
38030, , ,Inactivo, 
39858, , ,Activo, 
50323, , ,Bloqueado, 
51156, , ,Bloqueado, 
50864, , ,Bloqueado, 
137431, , ,Inactivo, 
51076, , ,Bloqueado, 
51617, , ,Bloqueado, 
50741, , ,Bloqueado, 
51382, , ,Bloqueado, 
51674, , ,Bloqueado, 
50449, , ,Bloqueado, 
38516, , ,Inactivo, 
42165, , ,Inactivo, 
51783, , ,Bloqueado, 
51986, , ,Bloqueado, 
50466, , ,Bloqueado, 
38736, , ,Inactivo, 
51508, , ,Bloqueado, 
38692, , ,Inactivo, 
39687, , ,Activo, 
50097, , ,Bloqueado, 
51611, , ,Bloqueado, 
137357, , ,Inactivo, 
51803, , ,Bloqueado, 
50406, , ,Bloqueado, 
42826, , ,Activo, 
50014, , ,Bloqueado, 
38332, , ,Inactivo, 
38118, , ,Inactivo, 
38133, , ,Inactivo, 
38484, , ,Inactivo, 
40043, , ,Activo, 
50389, , ,Bloqueado, 
137458, , ,Inactivo, 
50154, , ,Bloqueado, 
38567, , ,Inactivo, 
51173, , ,Bloqueado, 
46547, , ,Activo, 
51365, , ,Bloqueado, 
51534, , ,Bloqueado, 
51926, , ,Bloqueado, 
50346, , ,Bloqueado, 
51820, , ,Bloqueado, 
51943, , ,Bloqueado, 
38136, , ,Inactivo, 
38513, , ,Inactivo, 
38396, , ,Inactivo, 
50907, , ,Bloqueado, 
50220, , ,Bloqueado, 
51302, , ,Bloqueado, 
51694, , ,Bloqueado, 
50549, , ,Bloqueado, 
38757, , ,Inactivo, 
51033, , ,Bloqueado, 
51176, , ,Bloqueado, 
137379, , ,Inactivo, 
51425, , ,Bloqueado, 
38587, , ,Inactivo, 
137524, , ,Inactivo, 
38001, , ,Inactivo, 
51159, , ,Bloqueado, 
50140, , ,Bloqueado, 
42802, , ,Activo, 
50658, , ,Bloqueado, 
51050, , ,Bloqueado, 
24128, , ,Inactivo, 
51551, , ,Bloqueado, 
137295, , ,Inactivo, 
51677, , ,Bloqueado, 
137564, , ,Inactivo, 
42186, , ,Inactivo, 
38202, , ,Inactivo, 
50947, , ,Bloqueado, 
51116, , ,Bloqueado, 
50655, , ,Bloqueado, 
4190, , ,Inactivo, 
24124, , ,Inactivo, 
50180, , ,Bloqueado, 
24024, , ,Inactivo, 
137437, , ,Inactivo, 
51760, , ,Bloqueado, 
42854, , ,Activo, 
38071, , ,Inactivo, 
38378, , ,Inactivo, 
38763, , ,Inactivo, 
51777, , ,Bloqueado, 
50472, , ,Bloqueado, 
51468, , ,Bloqueado, 
137314, , ,Inactivo, 
42157, , ,Inactivo, 
51992, , ,Bloqueado, 
50071, , ,Bloqueado, 
51883, , ,Bloqueado, 
38443, , ,Inactivo, 
39238, , ,Activo, 
137506, , ,Inactivo, 
50240, , ,Bloqueado, 
38220, , ,Inactivo, 
24001, , ,Inactivo, 
50715, , ,Bloqueado, 
51594, , ,Bloqueado, 
137578, , ,Inactivo, 
39710, , ,Activo, 
24078, , ,Inactivo, 
38089, , ,Inactivo, 
50223, , ,Bloqueado, 
51886, , ,Bloqueado, 
137317, , ,Inactivo, 
51282, , ,Bloqueado, 
51133, , ,Bloqueado, 
38205, , ,Inactivo, 
42011, , ,Inactivo, 
50363, , ,Bloqueado, 
38246, , ,Inactivo, 
51007, , ,Bloqueado, 
38463, , ,Inactivo, 
7438, , ,Bloqueado, 
50575, , ,Bloqueado, 
51242, , ,Bloqueado, 
51485, , ,Bloqueado, 
50011, , ,Bloqueado, 
24142, , ,Inactivo, 
50489, , ,Bloqueado, 
10059, , ,Activo, 
50638, , ,Bloqueado, 
38500, , ,Inactivo, 
50114, , ,Bloqueado, 
51465, , ,Bloqueado, 
51634, , ,Bloqueado, 
50429, , ,Bloqueado, 
50306, , ,Bloqueado, 
39818, , ,Activo, 
38505, , ,Inactivo, 
39658, , ,Activo, 
50698, , ,Bloqueado, 
24070, , ,Inactivo, 
38718, , ,Inactivo, 
51903, , ,Bloqueado, 
38440, , ,Inactivo, 
7462, , ,Inactivo, 
38223, , ,Inactivo, 
38422, , ,Inactivo, 
51090, , ,Bloqueado, 
50950, , ,Bloqueado, 
24030, , ,Inactivo, 
51259, , ,Bloqueado, 
38610, , ,Inactivo, 
50366, , ,Bloqueado, 
50867, , ,Bloqueado, 
51342, , ,Bloqueado, 
38307, , ,Inactivo, 
40020, , ,Activo, 
38511, , ,Inactivo, 
50197, , ,Bloqueado, 
137557, , ,Inactivo, 
137368, , ,Inactivo, 
38781, , ,Inactivo, 
38289, , ,Inactivo, 
137406, , ,Inactivo, 
51402, , ,Bloqueado, 
51843, , ,Bloqueado, 
51717, , ,Bloqueado, 
24185, , ,Inactivo, 
137271, , ,Inactivo, 
51574, , ,Bloqueado, 
51325, , ,Bloqueado, 
50884, , ,Bloqueado, 
38027, , ,Inactivo, 
39260, , ,Activo, 
38630, , ,Inactivo, 
51700, , ,Bloqueado, 
51591, , ,Bloqueado, 
38044, , ,Inactivo, 
42851, , ,Activo, 
51073, , ,Bloqueado, 
38160, , ,Inactivo, 
50681, , ,Bloqueado, 
50054, , ,Bloqueado, 
50446, , ,Bloqueado, 
1580,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
28973, , ,Activo,0002 - NO
28976, , ,Activo,0002 - NO
28990, , ,Activo,0002 - NO
28999, , ,Activo,0002 - NO
29007, , ,Activo,0002 - NO
29016, , ,Activo,0002 - NO
29033, , ,Activo,0002 - NO
29039, , ,Activo,0002 - NO
29042, , ,Activo,0002 - NO
29050, , ,Activo,0002 - NO
29056, , ,Activo,0002 - NO
29059, , ,Activo,0002 - NO
24819, , ,Activo,0002 - NO
24828, , ,Activo,0002 - NO
112102,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
26332, , ,Activo,0002 - NO
26335, , ,Activo,0002 - NO
26343, , ,Activo,0002 - NO
26349, , ,Activo,0002 - NO
26352, , ,Activo,0002 - NO
26366, , ,Activo,0002 - NO
26369, , ,Activo,0002 - NO
26375, , ,Activo,0002 - NO
43784,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
15346,0001 - NACIONAL,0178 - PINT,Bloqueado,0002 - NO
15257,0001 - NACIONAL,0178 - PINT,Bloqueado,0002 - NO
15328,0001 - NACIONAL,0178 - PINT,Bloqueado,0002 - NO
15486,0001 - NACIONAL,0178 - PINT,Bloqueado,0002 - NO
15450,0001 - NACIONAL,0178 - PINT,Bloqueado,0002 - NO
15477,0001 - NACIONAL,0178 - PINT,Bloqueado,0002 - NO
15076,0001 - NACIONAL,0178 - PINT,Bloqueado,0002 - NO
15275,0001 - NACIONAL,0178 - PINT,Bloqueado,0002 - NO
202264, ,9999 - OTROS,Activo,0002 - NO
202275, ,9999 - OTROS,Activo,0002 - NO
202281, ,9999 - OTROS,Activo,0002 - NO
202284, ,9999 - OTROS,Activo,0002 - NO
202298, ,9999 - OTROS,Activo,0002 - NO
202302, ,9999 - OTROS,Activo,0002 - NO
29073, , ,Activo,0002 - NO
29076, , ,Activo,0002 - NO
29082, , ,Activo,0002 - NO
29090, , ,Activo,0002 - NO
29093, , ,Activo,0002 - NO
29099, , ,Activo,0002 - NO
29116, , ,Activo,0002 - NO
29127, , ,Activo,0002 - NO
15218, , ,Activo,0002 - NO
15628,0001 - NACIONAL,0020 - C.A MEJIA,Bloqueado,0002 - NO
1772,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1775,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1788,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
3502,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
3668,0002 - IMPORTADO,0016 - BAHCO,Inactivo,0002 - NO
3674,0002 - IMPORTADO,0016 - BAHCO,Inactivo,0002 - NO
3677,0002 - IMPORTADO,0016 - BAHCO,Inactivo,0002 - NO
3682,0002 - IMPORTADO,0016 - BAHCO,Inactivo,0002 - NO
41061,0002 - IMPORTADO,0216 - GBS,Activo,0002 - NO
200205, ,9999 - OTROS,Bloqueado,0002 - NO
200227, ,9999 - OTROS,Activo,0002 - NO
44666,0001 - NACIONAL,0254 - RIMAX,Bloqueado,0002 - NO
44663,0001 - NACIONAL,0254 - RIMAX,Activo,0002 - NO
42888,0001 - NACIONAL,0165 - VERA,Bloqueado,0002 - NO
3732,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
91052, ,9999 - OTROS,Activo,0002 - NO
91059, ,9999 - OTROS,Activo,0002 - NO
91062, ,9999 - OTROS,Activo,0002 - NO
43108,0001 - NACIONAL,0165 - VERA,Bloqueado,0002 - NO
15680,0001 - NACIONAL,0020 - C.A MEJIA,Bloqueado,0002 - NO
42923,0001 - NACIONAL,0165 - VERA,Bloqueado,0002 - NO
40399,0002 - IMPORTADO,0216 - GBS,Bloqueado,0002 - NO
488742,0001 - NACIONAL,0037 - COLCADENAS,Bloqueado,0002 - NO
16189,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
13769,0002 - IMPORTADO,0062 - FORTE,Activo,0002 - NO
5881,0002 - IMPORTADO,0223 - STANLEY BLACK & DECKER,Inactivo,0002 - NO
8711,0002 - IMPORTADO,0245 - FORTE HERRAMIENTAS MANUALES,Inactivo,0002 - NO
43019,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
18142,0001 - NACIONAL,0193 - ILUMAX,Bloqueado,0002 - NO
17064,0001 - NACIONAL,0033 - CILES,Bloqueado,0002 - NO
16262,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
16099,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
4247,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
4841,0001 - NACIONAL,0083 - INCA,Inactivo,0002 - NO
4847,0001 - NACIONAL,0083 - INCA,Inactivo,0002 - NO
2258,0002 - IMPORTADO,0124 - POSITEC,Bloqueado,0002 - NO
2267,0001 - NACIONAL,0033 - CILES,Bloqueado,0002 - NO
2643,0001 - NACIONAL,0014 - AVE,Bloqueado,0002 - NO
2649,0001 - NACIONAL,0014 - AVE,Bloqueado,0002 - NO
3892,0002 - IMPORTADO,0016 - BAHCO,Inactivo,0002 - NO
4404,0001 - NACIONAL,0165 - VERA,Inactivo,0002 - NO
4434,0001 - NACIONAL,0165 - VERA,Inactivo,0002 - NO
4604,0001 - NACIONAL,0165 - VERA,Bloqueado,0002 - NO
43778,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
17426,0002 - IMPORTADO,0165 - VERA,Bloqueado,0002 - NO
44182,0001 - NACIONAL,0091 - INVESA,Activo,0002 - NO
39620,0001 - NACIONAL,0160 - TESA,Bloqueado,0002 - NO
41716,0001 - NACIONAL,0244 - FORTE ACCESORIOS PARA HERRAMIENTAS,Bloqueado,0002 - NO
5704,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
4574,0001 - NACIONAL,0165 - VERA,Bloqueado,0002 - NO
44188,0001 - NACIONAL,0091 - INVESA,Activo,0002 - NO
1597,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
12293,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
1606,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1623,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1640,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1646,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1649,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1657,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1663,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
469,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
475,0001 - NACIONAL,0083 - INCA,Inactivo,0002 - NO
478,0001 - NACIONAL,0083 - INCA,Inactivo,0002 - NO
6830,0001 - NACIONAL,0002 - ABRACOL,Inactivo,0002 - NO
41163,0002 - IMPORTADO,0216 - GBS,Bloqueado,0002 - NO
915000,0001 - NACIONAL,0041 - DESCONTINUADOS,Inactivo,0002 - NO
6859,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
39911,0001 - NACIONAL,0044 - DYNA & CIA S.A.,Bloqueado,0002 - NO
44196,0001 - NACIONAL,0091 - INVESA,Activo,0002 - NO
44199,0001 - NACIONAL,0091 - INVESA,Activo,0002 - NO
237867, ,9999 - OTROS,Inactivo,0002 - NO
13711,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
200130,9999 - SIN IDENTIFICAR,9999 - OTROS,Activo,0002 - NO
40118,0002 - IMPORTADO,0216 - GBS,Bloqueado,0002 - NO
5517,0002 - IMPORTADO,0062 - FORTE,Activo,0002 - NO
44205,0001 - NACIONAL,0091 - INVESA,Activo,0002 - NO
400167, ,9999 - OTROS,Inactivo,0002 - NO
41145,0002 - IMPORTADO,0216 - GBS,Activo,0002 - NO
34605,0002 - IMPORTADO,0137 - SAFE,Bloqueado,0002 - NO
44208,0001 - NACIONAL,0091 - INVESA,Activo,0002 - NO
42427,0002 - IMPORTADO,0097 - KLAUS,Bloqueado,0002 - NO
45582,0001 - NACIONAL,0255 - MERCURY,Bloqueado,0002 - NO
40821,0002 - IMPORTADO,0216 - GBS,Bloqueado,0002 - NO
42891,0001 - NACIONAL,0165 - VERA,Bloqueado,0002 - NO
43846,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
43290,0002 - IMPORTADO,0236 - FORTE SALUD Y SEGURIDAD EN EL TRABAJO,Bloqueado,0002 - NO
43293,0002 - IMPORTADO,0236 - FORTE SALUD Y SEGURIDAD EN EL TRABAJO,Bloqueado,0002 - NO
15909,0001 - NACIONAL,9999 - OTROS,Bloqueado,0002 - NO
15915,0001 - NACIONAL,0029 - CENTELSA,Bloqueado,0002 - NO
16031,0001 - NACIONAL,0029 - CENTELSA,Bloqueado,0002 - NO
16684,0001 - NACIONAL,0029 - CENTELSA,Bloqueado,0002 - NO
17909,0001 - NACIONAL,0002 - ABRACOL,Inactivo,0002 - NO
17912,0001 - NACIONAL,0002 - ABRACOL,Inactivo,0002 - NO
17918,0001 - NACIONAL,0002 - ABRACOL,Bloqueado,0002 - NO
17921,0001 - NACIONAL,0002 - ABRACOL,Inactivo,0002 - NO
17935,0001 - NACIONAL,0002 - ABRACOL,Inactivo,0002 - NO
17938,0001 - NACIONAL,0002 - ABRACOL,Inactivo,0002 - NO
17992,0001 - NACIONAL,0002 - ABRACOL,Inactivo,0002 - NO
17998,0001 - NACIONAL,0002 - ABRACOL,Bloqueado,0002 - NO
18001,0001 - NACIONAL,0002 - ABRACOL,Inactivo,0002 - NO
18018,0001 - NACIONAL,0002 - ABRACOL,Bloqueado,0002 - NO
18021,0001 - NACIONAL,0002 - ABRACOL,Bloqueado,0002 - NO
18028,0001 - NACIONAL,0002 - ABRACOL,Bloqueado,0002 - NO
18037,0001 - NACIONAL,0002 - ABRACOL,Bloqueado,0002 - NO
18040,0001 - NACIONAL,0002 - ABRACOL,Bloqueado,0002 - NO
18047,0001 - NACIONAL,0002 - ABRACOL,Bloqueado,0002 - NO
15862,0001 - NACIONAL,0057 - FLEXCO,Bloqueado,0002 - NO
15868,0001 - NACIONAL,0057 - FLEXCO,Bloqueado,0002 - NO
16788,0001 - NACIONAL,0087 - INDUMA,Bloqueado,0002 - NO
