codigo_producto,descripcion,unidad,factor,Proveedor
29247,PINZA CON MANGO 960470,UND ,1,ORGILL INC
29248,BAUL PEQUENO NEGRO 18429001,UND ,1,ORGILL INC
29249,COVER PAINT PLASTIC ROLLER,UND ,1,ORGILL INC
29250,MANOMETRO NEUMATICOS LA-0193L TOOLBASIX ,UND ,1,ORGILL INC
29251,MULTIMETRO DIGITAL GDT-3190 GARDNER BEND,UND ,1,ORGILL INC
29252,TRAPEADOR GIRATORIO DE MICROFIBRA 036M-4,UND ,1,ORGILL INC
29253,TALADRO ATORN 1/2 20V LITIO DCD780C2,UND ,1,ORGILL INC
29254,MOTOTOOL 200-1/21 + 21ACCESORIOS DREMEL,UND ,1,ORGILL INC
29255,COMPRESOR 2 GAL 1/3HP PCE6020K PULSAR,UND ,1,ORGILL INC
29256,PISTOLA DE CALOR 1680W 0283022 WAGNER,UND ,1,ORGILL INC
29257,MULTIMETRO 7 FUNCIONES MT15,UND ,1,ORGILL INC
29258,TERMOMETRO INFRAROJO THERMNC,UND ,1,ORGILL INC
29259,VALVULA ENTRADA 350A AJUSTABLE,C10 ,10,FLUIDMASTER
29259,VALVULA ENTRADA 350A AJUSTABLE,UND ,1,FLUIDMASTER
29260,"NIVEL ALUM MAGN 18"" Pague5lleve6 1952826",UND ,1,STANLEY BLACK & DECKER
29261,"NIVEL ALUM MAGN 24"" Pague5lleve6 1952827",C6  ,6,STANLEY BLACK & DECKER
29261,"NIVEL ALUM MAGN 24"" Pague5lleve6 1952827",UND ,1,STANLEY BLACK & DECKER
29262,"NIVEL ALUMINIO 18"" Pague5lleve6  1952824",UND ,1,STANLEY BLACK & DECKER
29263,"NIVEL ALUMINIO 24"" Pague5lleve6 1952825",UND ,1,STANLEY BLACK & DECKER
29264,CINTURON PARA HERRAMIENTAS STST511304LA,C4  ,4,STANLEY BLACK & DECKER
29264,CINTURON PARA HERRAMIENTAS STST511304LA,UND ,1,STANLEY BLACK & DECKER
29265,BOLSA PARA HERRAMIENTAS STST511324LA,C4  ,4,STANLEY BLACK & DECKER
29265,BOLSA PARA HERRAMIENTAS STST511324LA,UND ,1,STANLEY BLACK & DECKER
29266,"BOLSA HERRAMIENTAS PERSONAL9"" STST509104",C12 ,12,STANLEY BLACK & DECKER
29266,"BOLSA HERRAMIENTAS PERSONAL9"" STST509104",UND ,1,STANLEY BLACK & DECKER
29267,"BOLSA PARA HERRAMIENTAS 16"" STST516114  ",UND ,1,STANLEY BLACK & DECKER
29268,MORRAL SOBRE RUEDAS FATMAX FMST514196,UND ,1,STANLEY BLACK & DECKER
29269,MORRAL PARA HERRAMIENTAS STST515155LA,UND ,1,STANLEY BLACK & DECKER
29270,OFERTA 5 FLAPPERS FLUID LLEVE 5 PAGUE 3,UND ,1,FLUIDMASTER
1200149,INSPECCION GENERAL PRODUCTOS IMPORTADOS ,UND ,1,MATERIAS PRIMAS E INSUMOS PLANTA
29271,INMUNIZANTE INCOLORO GALON IMPRA,C4  ,4,IMPRA
29271,INMUNIZANTE INCOLORO GALON IMPRA,UND ,1,IMPRA
29272,INMUNIZANTE LIMBA GALON IMPRA,C4  ,4,IMPRA
29272,INMUNIZANTE LIMBA GALON IMPRA,UND ,1,IMPRA
29273,INMUNIZANTE NOGAL GALON IMPRA,C4  ,4,IMPRA
29273,INMUNIZANTE NOGAL GALON IMPRA,UND ,1,IMPRA
29274,INMUNIZANTE NOGAL CLARO GALON IMPRA,C4  ,4,IMPRA
29274,INMUNIZANTE NOGAL CLARO GALON IMPRA,UND ,1,IMPRA
29275,INMUNIZANTE TEKA GALON IMPRA,C4  ,4,IMPRA
29275,INMUNIZANTE TEKA GALON IMPRA,UND ,1,IMPRA
29276,INMUNIZANTE CAOBA GALON  IMPRA,C4  ,4,IMPRA
29276,INMUNIZANTE CAOBA GALON  IMPRA,UND ,1,IMPRA
29277,INMUNIZANTE CASTANO GALON IMPRA,C4  ,4,IMPRA
29277,INMUNIZANTE CASTANO GALON IMPRA,UND ,1,IMPRA
29278,INMUNIZANTE VERDE GALON IMPRA,UND ,1,IMPRA
29279,INMUNIZANTE WENGUE GALON IMPRA,C4  ,4,IMPRA
29279,INMUNIZANTE WENGUE GALON IMPRA,UND ,1,IMPRA
29280,INMUNIZANTE INCOLORO 1/4 GALON IMPRA,C9  ,9,IMPRA
29280,INMUNIZANTE INCOLORO 1/4 GALON IMPRA,UND ,1,IMPRA
29281,INMUNIZANTE LIMBA 1/4 GALON IMPRA,C9  ,9,IMPRA
29281,INMUNIZANTE LIMBA 1/4 GALON IMPRA,UND ,1,IMPRA
29282,INMUNIZANTE NOGAL 1/4 GALON IMPRA,C9  ,9,IMPRA
29282,INMUNIZANTE NOGAL 1/4 GALON IMPRA,UND ,1,IMPRA
29283,INMUNIZANTE NOGAL CLARO 1/4 GALON IMPRA,C9  ,9,IMPRA
29283,INMUNIZANTE NOGAL CLARO 1/4 GALON IMPRA,UND ,1,IMPRA
29284,INMUNIZANTE TEKA 1/4 GALON IMPRA,C9  ,9,IMPRA
29284,INMUNIZANTE TEKA 1/4 GALON IMPRA,UND ,1,IMPRA
29285,INMUNIZANTE CAOBA 1/4 GALON IMPRA,C9  ,9,IMPRA
29285,INMUNIZANTE CAOBA 1/4 GALON IMPRA,UND ,1,IMPRA
29286,INMUNIZANTE CASTANO 1/4 GALON IMPRA,C9  ,9,IMPRA
29286,INMUNIZANTE CASTANO 1/4 GALON IMPRA,UND ,1,IMPRA
29287,INMUNIZANTE VERDE 1/4 GALON IMPRA,UND ,1,IMPRA
29288,INMUNIZANTE WENGUE 1/4 GALON IMPRA,C9  ,9,IMPRA
29288,INMUNIZANTE WENGUE 1/4 GALON IMPRA,UND ,1,IMPRA
29289,COMBO 2 POMO ALCOBA BRO 1 BANO 3 TOPDOR ,UND ,1,SAFE
29290,COMBO 2 POMO MADERA ALCOBA BRO 1BAÑO    ,UND ,1,SAFE
29291,COMBO 2 GENOVA ALCOBA BRO 1BAÑO 3TOPDOR,UND ,1,SAFE
29292,"TALADRO ROT INAL 3/8""12V LITIO STDC012",UND ,1,STANLEY BLACK & DECKER
29293,"PULIDORA 9"" 2.200W  6500RPM STGL2223    ",E4  ,4,STANLEY BLACK & DECKER
29293,"PULIDORA 9"" 2.200W  6500RPM STGL2223    ",UND ,1,STANLEY BLACK & DECKER
29294,COMBO 2 MANIJ ORVI ALCOBA 1BAÑO 3TOPINOX,UND ,1,SAFE
29295,"MACHETE GAVILAN C.721 PULIDO 22"" + LIMA*",C72 ,72,INCOLMA
29295,"MACHETE GAVILAN C.721 PULIDO 22"" + LIMA*",UND ,1,INCOLMA
29296,"MACHETE GAVILAN C 164 PULIDO 18"" + LIMA*",C72 ,72,INCOLMA
29296,"MACHETE GAVILAN C 164 PULIDO 18"" + LIMA*",E12 ,12,INCOLMA
29296,"MACHETE GAVILAN C 164 PULIDO 18"" + LIMA*",UND ,1,INCOLMA
29297,"MACHETE GAVILAN C.164 PULIDO 20"" + LIMA*",C72 ,72,INCOLMA
29297,"MACHETE GAVILAN C.164 PULIDO 20"" + LIMA*",UND ,1,INCOLMA
29298,COMBO MANJ GNV 2 ALC BL+1BAÑO CJ+ 3 TOPE,UND ,1,SAFE
29299,BOMBILLO NEVERA HORNO 25W  LUZ CALIDA,C100,100,SYLVANIA
29299,BOMBILLO NEVERA HORNO 25W  LUZ CALIDA,UND ,1,SYLVANIA
29300,BOMBILLO AGROINDUSTRIAL 150W LUZ CALIDA,C100,100,SYLVANIA
29300,BOMBILLO AGROINDUSTRIAL 150W LUZ CALIDA,UND ,1,SYLVANIA
29301,HALOGENCLASIC 70W E27 CLARO P21654-37,C48 ,48,SYLVANIA
29301,HALOGENCLASIC 70W E27 CLARO P21654-37,C6  ,6,SYLVANIA
29301,HALOGENCLASIC 70W E27 CLARO P21654-37,PAQ ,6,SYLVANIA
29301,HALOGENCLASIC 70W E27 CLARO P21654-37,UND ,1,SYLVANIA
29302,HALOGE CLASIC 70W E27 ESME P22654-37,C48 ,48,SYLVANIA
29302,HALOGE CLASIC 70W E27 ESME P22654-37,C6  ,6,SYLVANIA
29302,HALOGE CLASIC 70W E27 ESME P22654-37,PAQ ,6,SYLVANIA
29302,HALOGE CLASIC 70W E27 ESME P22654-37,UND ,1,SYLVANIA
29303,BOMBILLO AHORRADOR 15W LUZ BLANCA,C20 ,20,SYLVANIA
29303,BOMBILLO AHORRADOR 15W LUZ BLANCA,UND ,1,SYLVANIA
29304,AHORR FULL SP20W T2 2.7K 6H CX1 P2888733,C20 ,20,SYLVANIA
29304,AHORR FULL SP20W T2 2.7K 6H CX1 P2888733,UND ,1,SYLVANIA
29305,BOMBILLO AHORRADOR 20W LUZ BLANCA,C20 ,20,SYLVANIA
29305,BOMBILLO AHORRADOR 20W LUZ BLANCA,UND ,1,SYLVANIA
29306,AHORR FULL SP25WT2  2.7K 6H CX1 P2888833,C20 ,20,SYLVANIA
29306,AHORR FULL SP25WT2  2.7K 6H CX1 P2888833,UND ,1,SYLVANIA
29307,BOMBILLO AHORRADOR 25W LUZ BLANCA       ,C20 ,20,SYLVANIA
29307,BOMBILLO AHORRADOR 25W LUZ BLANCA       ,UND ,1,SYLVANIA
29308,BOMBILLO AHORRADOR 42W LUZ BLANCA       ,C20 ,20,SYLVANIA
29308,BOMBILLO AHORRADOR 42W LUZ BLANCA       ,UND ,1,SYLVANIA
29309,TOLEDO A60 6W 15H UNV BL 2700K  P24593-9,C10 ,10,SYLVANIA
29309,TOLEDO A60 6W 15H UNV BL 2700K  P24593-9,UND ,1,SYLVANIA
29310,TOLEDO A60 6W DL15H UNV BL 6500KP2459419,C10 ,10,SYLVANIA
29310,TOLEDO A60 6W DL15H UNV BL 6500KP2459419,UND ,1,SYLVANIA
29311,TOLEDO A60 9W 15H UNV BL 2700KP24563-9,C10 ,10,SYLVANIA
29311,TOLEDO A60 9W 15H UNV BL 2700KP24563-9,UND ,1,SYLVANIA
29312,BOMBILLO REFLED  5W BASE GU10 LUZ CALIDA,C10 ,10,SYLVANIA
29312,BOMBILLO REFLED  5W BASE GU10 LUZ CALIDA,UND ,1,SYLVANIA
29313,BOMBILLO REFLED  5W BASE GU10 LUZ BLANCA,C10 ,10,SYLVANIA
29313,BOMBILLO REFLED  5W BASE GU10 LUZ BLANCA,UND ,1,SYLVANIA
29314,TUBO LED PC 18W ECO T8 120 CM LUZ NEUTRA,C20 ,20,SYLVANIA
29314,TUBO LED PC 18W ECO T8 120 CM LUZ NEUTRA,UND ,1,SYLVANIA
29315,TUBO LED PC 18W ECO T8 120 CM LUZ BLANCA,C20 ,20,SYLVANIA
29315,TUBO LED PC 18W ECO T8 120 CM LUZ BLANCA,UND ,1,SYLVANIA
29316,TUBOLED ECT8DLUNVVIDRIO 6500K,C20 ,20,SYLVANIA
29316,TUBOLED ECT8DLUNVVIDRIO 6500K,CJA ,20,SYLVANIA
29316,TUBOLED ECT8DLUNVVIDRIO 6500K,UND ,1,SYLVANIA
29317,PANEL LED REDONDO INCRUSTAR 9W LB SYLVAN,C30 ,30,SYLVANIA
29317,PANEL LED REDONDO INCRUSTAR 9W LB SYLVAN,UND ,1,SYLVANIA
29318,PANEL LED REDONDO INCRUSTAR 12W LB SYLVA,C30 ,30,SYLVANIA
29318,PANEL LED REDONDO INCRUSTAR 12W LB SYLVA,UND ,1,SYLVANIA
29319,PANEL LED REDONDO INCRUSTAR 18W LB SYLVA,C20 ,20,SYLVANIA
29319,PANEL LED REDONDO INCRUSTAR 18W LB SYLVA,UND ,1,SYLVANIA
29320,PANEL LED REDONDO INCRUSTAR 24W LB SYLVA,C10 ,10,SYLVANIA
29320,PANEL LED REDONDO INCRUSTAR 24W LB SYLVA,UND ,1,SYLVANIA
29321,PANEL LED REDONDO 12W LB SOBREPONER     ,C10 ,10,SYLVANIA
29321,PANEL LED REDONDO 12W LB SOBREPONER     ,UND ,1,SYLVANIA
29322,"DISCO T1 14"" X 7/64"" X 1"" A30T ABRACOL",C40 ,40,ABRACOL
29322,"DISCO T1 14"" X 7/64"" X 1"" A30T ABRACOL",C5  ,5,ABRACOL
29322,"DISCO T1 14"" X 7/64"" X 1"" A30T ABRACOL",E50 ,50,ABRACOL
29322,"DISCO T1 14"" X 7/64"" X 1"" A30T ABRACOL",UND ,1,ABRACOL
29323,COPA 4 X 2 X 5/8 C16 ABRACOL            ,C12 ,12,ABRACOL
29323,COPA 4 X 2 X 5/8 C16 ABRACOL            ,E12 ,12,ABRACOL
29323,COPA 4 X 2 X 5/8 C16 ABRACOL            ,UND ,1,ABRACOL
29324,COPA 4 X 2 X 5/8 C24 ABRACOL            ,C12 ,12,ABRACOL
29324,COPA 4 X 2 X 5/8 C24 ABRACOL            ,E12 ,12,ABRACOL
29324,COPA 4 X 2 X 5/8 C24 ABRACOL            ,UND ,1,ABRACOL
29325,COPA 4 X 2 X 5/8 C36 ABRACOL            ,C12 ,12,ABRACOL
29325,COPA 4 X 2 X 5/8 C36 ABRACOL            ,E12 ,12,ABRACOL
29325,COPA 4 X 2 X 5/8 C36 ABRACOL            ,UND ,1,ABRACOL
29326,COPA 4 X 2 X 5/8 C60 ABRACOL            ,C12 ,12,ABRACOL
29326,COPA 4 X 2 X 5/8 C60 ABRACOL            ,E12 ,12,ABRACOL
29326,COPA 4 X 2 X 5/8 C60 ABRACOL            ,UND ,1,ABRACOL
29327,COPA 4 X 2 X 5/8 C80 ABRACOL            ,C12 ,12,ABRACOL
29327,COPA 4 X 2 X 5/8 C80 ABRACOL            ,E12 ,12,ABRACOL
29327,COPA 4 X 2 X 5/8 C80 ABRACOL            ,UND ,1,ABRACOL
29328,COPA 4 X 2 X 5/8 C100 ABRACOL           ,C12 ,12,ABRACOL
29328,COPA 4 X 2 X 5/8 C100 ABRACOL           ,E12 ,12,ABRACOL
29328,COPA 4 X 2 X 5/8 C100 ABRACOL           ,UND ,1,ABRACOL
29329,COPA 4 X 2 X 5/8 C120 ABRACOL           ,C12 ,12,ABRACOL
29329,COPA 4 X 2 X 5/8 C120 ABRACOL           ,E12 ,12,ABRACOL
29329,COPA 4 X 2 X 5/8 C120 ABRACOL           ,UND ,1,ABRACOL
29331,GUANTES NEGROS LATEX CATO17415J JUMBO,PAR ,1,ORGILL INC
29332,"AEROSOL WD-40 230 ml 5,5 OZ EXTRACONT20+",UND ,1,LICAVIR
29333,AEROSOL WD-40 EXTRACONTENIDO 13.2 ONZ,UND ,1,LICAVIR
5263,CERRADURA FORTE DERECHA BEIGE BLISTER,C7  ,7,VERA
5263,CERRADURA FORTE DERECHA BEIGE BLISTER,UND ,1,VERA
5745,CERRADURA FORTE IZQUIERDA BEIGE BLISTER,C7  ,7,VERA
5745,CERRADURA FORTE IZQUIERDA BEIGE BLISTER,UND ,1,VERA
29337,PERFIL RIGIDO PUERTA 05433 12MMX1M CAFE,C5  ,5,TESA
29337,PERFIL RIGIDO PUERTA 05433 12MMX1M CAFE,UND ,1,TESA
29338,PERFIL RIGIDO PUERTA 05433 12MMX1M TRANS,C5  ,5,TESA
29338,PERFIL RIGIDO PUERTA 05433 12MMX1M TRANS,UND ,1,TESA
29339,RODILLO RECARGABLE 1 LITRO,UND ,1,OTROS
29341,"RODILLO ESPECIAL TEXTURIZADO 9""         ",UND ,1,OTROS
29343,RODILLO TEXT OVALADO 19 CM              ,UND ,1,OTROS
29344,"MINIRODILLO 4""",UND ,1,OTROS
29345,MEZCLADOR TIPO CUCH                     ,UND ,1,OTROS
29346,DESTAPACUÑETES 3 EN 1,UND ,1,OTROS
29347,"BROCHA DE ESPUMA 2""",UND ,1,OTROS
29348,"BROCHA DE ESPUMA 4""",UND ,1,3M
29349,ANTICORROSIVO VERDE GALON PINT,UND ,1,PINT
29350,ANTICORROSIVO AMARILLO GALON PINT,UND ,1,PINT
29351,ANTICORROSIVO VERDE 1/8 GALON PINT,UND ,1,PINT
29352,ANTICORROSIVO AMARILLO 1/8 GALON PINT,UND ,1,PINT
29353,DISPOSITIVO DE EMPUJE PUSH TO OPEN C/IMA,UND ,1,MADECENTRO
29354,LINTERNA  RECARGABLE 11 LED VRECBIG120VF,C12 ,12,SPECTRUM BRANDS
29354,LINTERNA  RECARGABLE 11 LED VRECBIG120VF,UND ,1,SPECTRUM BRANDS
29355,GASTOP FUERZA ALTA PERMAN X 36ml 1101001,C50 ,50,ITW COLOMBIA
29355,GASTOP FUERZA ALTA PERMAN X 36ml 1101001,UND ,1,ITW COLOMBIA
29356,GASTOP FUERZA MEDIA REMOV X 36ml 1101003,C50 ,50,ITW COLOMBIA
29356,GASTOP FUERZA MEDIA REMOV X 36ml 1101003,UND ,1,ITW COLOMBIA
29357,SIERRA COPA BIMETAL 3/4pg FORTE,C10 ,10,FORTE
29357,SIERRA COPA BIMETAL 3/4pg FORTE,C200,200,FORTE
29357,SIERRA COPA BIMETAL 3/4pg FORTE,UND ,1,FORTE
29358,SIERRA COPA BIMETAL 7/8pg FORTE,C10 ,10,FORTE
29358,SIERRA COPA BIMETAL 7/8pg FORTE,C200,200,FORTE
29358,SIERRA COPA BIMETAL 7/8pg FORTE,UND ,1,FORTE
29359,SIERRA COPA BIMETAL 1pg FORTE,C10 ,10,FORTE
29359,SIERRA COPA BIMETAL 1pg FORTE,C200,200,FORTE
29359,SIERRA COPA BIMETAL 1pg FORTE,UND ,1,FORTE
29360,SIERRA COPA BIMETAL 1.1/16pg FORTE,C10 ,10,FORTE
29360,SIERRA COPA BIMETAL 1.1/16pg FORTE,C140,140,FORTE
29360,SIERRA COPA BIMETAL 1.1/16pg FORTE,UND ,1,FORTE
29361,SIERRA COPA BIMETAL 1.1/8pg FORTE,C10 ,10,FORTE
29361,SIERRA COPA BIMETAL 1.1/8pg FORTE,C140,140,FORTE
29361,SIERRA COPA BIMETAL 1.1/8pg FORTE,UND ,1,FORTE
29362,SIERRA COPA BIMETAL 1.1/4pg FORTE,C10 ,10,FORTE
29362,SIERRA COPA BIMETAL 1.1/4pg FORTE,C140,140,FORTE
29362,SIERRA COPA BIMETAL 1.1/4pg FORTE,UND ,1,FORTE
29363,SIERRA COPA BIMETAL 1.3/8pg FORTE       ,C10 ,10,FORTE
29363,SIERRA COPA BIMETAL 1.3/8pg FORTE       ,C140,140,FORTE
29363,SIERRA COPA BIMETAL 1.3/8pg FORTE       ,UND ,1,FORTE
29364,SIERRA COPA BIMETAL  1.1/2pg FORTE,C10 ,10,FORTE
29364,SIERRA COPA BIMETAL  1.1/2pg FORTE,C140,140,FORTE
29364,SIERRA COPA BIMETAL  1.1/2pg FORTE,UND ,1,FORTE
29365,SIERRA COPA BIMETAL 1.5/8pg FORTE       ,C10 ,10,FORTE
29365,SIERRA COPA BIMETAL 1.5/8pg FORTE       ,C80 ,80,FORTE
29365,SIERRA COPA BIMETAL 1.5/8pg FORTE       ,UND ,1,FORTE
29366,SIERRA COPA BIMETAL 1.3/4 pg FORTE,C10 ,10,FORTE
29366,SIERRA COPA BIMETAL 1.3/4 pg FORTE,C80 ,80,FORTE
29366,SIERRA COPA BIMETAL 1.3/4 pg FORTE,UND ,1,FORTE
29367,SIERRA COPA BIMETAL 2pg FORTE,C10 ,10,FORTE
29367,SIERRA COPA BIMETAL 2pg FORTE,C80 ,80,FORTE
29367,SIERRA COPA BIMETAL 2pg FORTE,UND ,1,FORTE
29368,SIERRA COPA BIMETAL  2.1/8pg FORTE,C10 ,10,FORTE
29368,SIERRA COPA BIMETAL  2.1/8pg FORTE,C80 ,80,FORTE
29368,SIERRA COPA BIMETAL  2.1/8pg FORTE,UND ,1,FORTE
29369,SIERRA COPA BIMETAL 2.1/2 pg FORTE,C10 ,10,FORTE
29369,SIERRA COPA BIMETAL 2.1/2 pg FORTE,C80 ,80,FORTE
29369,SIERRA COPA BIMETAL 2.1/2 pg FORTE,UND ,1,FORTE
29370,ARBOL 3/8 SIERRA COPA 9/16-1.3/16 FORTE,C12 ,12,FORTE
29370,ARBOL 3/8 SIERRA COPA 9/16-1.3/16 FORTE,C192,192,FORTE
29370,ARBOL 3/8 SIERRA COPA 9/16-1.3/16 FORTE,UND ,1,FORTE
29371,"TAL PERC INAL 1/2"" M18 2604-22+MINIPUL",UND ,1,MILWAUKEE
29372,FLEXOMETRO 8M 48-22-5625 MILWAUKEE,UND ,1,MILWAUKEE
29373,ARBOL 7/16 SIERRA COPA 1.1/4-6pg FORTE,C12 ,12,FORTE
29373,ARBOL 7/16 SIERRA COPA 1.1/4-6pg FORTE,C192,192,FORTE
29373,ARBOL 7/16 SIERRA COPA 1.1/4-6pg FORTE,UND ,1,FORTE
29374,"ARBOL CAMBIO-RAPIDO SIERRA COPA 1.1/4-6""",C6  ,6,FORTE
29374,"ARBOL CAMBIO-RAPIDO SIERRA COPA 1.1/4-6""",C72 ,72,FORTE
29374,"ARBOL CAMBIO-RAPIDO SIERRA COPA 1.1/4-6""",UND ,1,FORTE
29375,BROCA PILOTO PARA SIERRA COPA FORTE,C12 ,12,FORTE
29375,BROCA PILOTO PARA SIERRA COPA FORTE,C288,288,FORTE
29375,BROCA PILOTO PARA SIERRA COPA FORTE,UND ,1,FORTE
29376,INTERRUPTOR 23-66-1233,UND ,1,MILWAUKEE
29377,ARMADURA 16-70-0058,UND ,1,MILWAUKEE
29378,INTERRUPTOR 23-66-2870,UND ,1,MILWAUKEE
29379,CAMPO 18-70-0048,UND ,1,MILWAUKEE
29380,ARMADURA 16-01-7005,UND ,1,MILWAUKEE
29381,BOTON INTERRUPTOR 23-66-0185,UND ,1,MILWAUKEE
29382,JAULA MASCOTAS 21184 PET MADE,UND ,1,ORGILL INC
29383,KIT P/PINTAR 11 PIEZAS RS611 LINZER,UND ,1,ORGILL INC
29384,"VENTILADOR 3 VEL 20""AC100               ",UND ,1,ORGILL INC
29386,BARNIZ BRILLANTE 1/4 GAL,UND ,1,3M
29389,PISTOL PINTUR WAG 2VAS GRATIS ESM BLAN G,UND ,1,PINT
29390,"COMBO VIN BLAN L1 CUÑ 4,1+BAN 11""+ROD 9""",UND ,1,PINT
29391,"COMBO VIN BLA L1G+BRO2""+LIJ120+CINTA ENM",UND ,1,OTROS
29392,KIT P/PINTAR 9 PIEZAS 8105RF SHUR-LINE,UND ,1,ORGILL INC
29393,ENGRASADORA 14 OZ 6000PSI 30-200,UND ,1,ORGILL INC
29394,"BANDEJA PINTURA 7"" RM40 LINZER          ",UND ,1,ORGILL INC
29395,"HIELERA 18"" 59796 IGLOO",UND ,1,ORGILL INC
29396,"PISTOLA CALAFATEO 9"" CT-903P MINTCRAFT",UND ,1,ORGILL INC
29397,2 DISCOS SIERRA 10X5/8 DW3106P5 60D Y32D,UND ,1,STANLEY BLACK & DECKER
29398,SET TIJERAS DE PODA DE 3 PIEZAS GG-SET2,UND ,1,ORGILL INC
29399,LONA 2.7 X  2.7 METROS MINTCRAFT,UND ,1,ORGILL INC
29400,TRAPEADOR VAPOR 85823 P&G,UND ,1,ORGILL INC
29401,"SET LLAVE AJUSTABLE 8""+10"" 2078709 IRWIN",UND ,1,ORGILL INC
29402,SET PUNTAS/BROCAS 80PZ DW2587 DEWALT,UND ,1,ORGILL INC
29403,ESPONJA LIJADO FINO G320 7303 GATOR     ,UND ,1,ORGILL INC
29404,ESPONJA LIJADO G80 7300 GATOR           ,UND ,1,ORGILL INC
29405,"BANDA LIJA 3""X21"" G80 3146 (X2) GATOR",UND ,1,ORGILL INC
29406,ASPIRADORA  5GAL 2HP SHOP VAC 2030400,UND ,1,SHOPVAC
29407,"BANDA LIJA 3""X21"" G50 3147 (X2) GATOR",UND ,1,ORGILL INC
29408,"BANDA LIJA 3""X21"" G40 3148 (X2) GATOR",UND ,1,ORGILL INC
29409,"BANDA LIJA 3""X21"" G120 3145 (X2) GATOR",UND ,1,ORGILL INC
29410,ESPONJA LIJADO G220 7302 GATOR          ,UND ,1,ORGILL INC
29411,ESPONJA LIJADO G120 7301 GATOR          ,UND ,1,ORGILL INC
29412,MINICINTA METRICA 1M W9963L MINTCRAFT,C50 ,50,ORGILL INC
29412,MINICINTA METRICA 1M W9963L MINTCRAFT,UND ,1,ORGILL INC
29413,"CORBATA PLANTAS RANA H-FROG-CS24 2.5""",UND ,1,ORGILL INC
29414,"MINI RASPADOR EMPAQUE/PINTURA 2"" M82730L",C100,100,ORGILL INC
29414,"MINI RASPADOR EMPAQUE/PINTURA 2"" M82730L",UND ,1,ORGILL INC
29415,CAJA METAL EFECTIVO COMBIN TS0037 MINTCR,UND ,1,ORGILL INC
29416,"AMARRE FLEXIBLE 32"" REUSABLE GEARTIE",UND ,1,ORGILL INC
29417,PICO PARA BROCHA (X50) REF 61 FOAMPRO,C50 ,50,ORGILL INC
29417,PICO PARA BROCHA (X50) REF 61 FOAMPRO,UND ,1,ORGILL INC
29418,CAPUCHA PARA LLAVES DE COLORES (X200),C200,200,ORGILL INC
29418,CAPUCHA PARA LLAVES DE COLORES (X200),UND ,1,ORGILL INC
29419,CINTA ANTIDESLIZANTE 50mmX30 cm RE624BL ,UND ,1,ORGILL INC
29420,RODILLO QUITA PELUSA,UND ,1,ORGILL INC
29421,FILTRO DESECHABLE 5-8GAL  SHOPVAC,B5  ,5,SHOPVAC
29421,FILTRO DESECHABLE 5-8GAL  SHOPVAC,UND ,1,SHOPVAC
29422,FILTRO SECO REUSABLE SHOP VAC 9010700   ,UND ,1,SHOPVAC
29423,BOQUILLA UÑA ASPIRADORA SHOP VAC 9196100,UND ,1,SHOPVAC
29424,"MANGUERA ASPIRADORA 2.5"" SHOPVAC 9050300",UND ,1,SHOPVAC
29425,BOLSA DESECH 16-22G (X3) 9066300 SHOPVAC,UND ,1,SHOPVAC
29426,BOQUILLA LGA ASPIRAR SHOP VAC 9061600,UND ,1,SHOPVAC
29427,CEPILLO CIRC ASPIRADORA SHOPVAC 9061500,UND ,1,SHOPVAC
29428,"MANGUERA ASPIRADORA 1.25"" SHOP VAC 90512",UND ,1,ORGILL INC
29429,FILTRO DESECH 10-14G (X3)9066200 SHOPVAC,UND ,1,SHOPVAC
29855,ETIQUETA LLAVES (X75),C75 ,75,ORGILL INC
29855,ETIQUETA LLAVES (X75),UND ,1,ORGILL INC
29856,ACCESORIO COCINA SILICONA 93024         ,C36 ,36,ORGILL INC
